#Downloaded 28 Jan 2017 - ensembl GrCh37 biomart http://grch37.ensembl.org/biomart/martview/7137c8b25d15c013f241a06dab9bdb9f
GeneID	GeneStart	GeneEnd	Strand	AssociatedGeneName	HGNCsymbol	Chromosome_scaffold name
ENSG00000256912	9969946	9970621	-1	RP11-75L1.6		12
ENSG00000255882	10019626	10022407	1	RP11-290C10.1		12
ENSG00000227506	31030034	31036234	1	C6orf205		HSCHR6_MHC_MCF
ENSG00000184502	39868578	39872221	1	GAST	GAST	17
ENSG00000119900	71998506	72018653	1	OGFRL1	OGFRL1	6
ENSG00000123975	91926113	91931618	1	CKS2	CKS2	9
ENSG00000184210	69397333	69425395	1	DGAT2L6	DGAT2L6	X
ENSG00000120526	110253148	110346614	-1	NUDCD1	NUDCD1	8
ENSG00000135299	90142889	90343553	1	ANKRD6	ANKRD6	6
ENSG00000175104	36508577	36531822	-1	TRAF6	TRAF6	11
ENSG00000257590	31039435	31040043	1	CR759772.2		HSCHR6_MHC_MCF
ENSG00000204195	69454505	69460477	1	AWAT1	AWAT1	X
ENSG00000106331	127250346	127255982	-1	PAX4	PAX4	7
ENSG00000187118	28283075	28366633	1	CMC1	CMC1	3
ENSG00000224105	31157528	31158864	-1	C6orf15	C6orf15	HSCHR6_MHC_MCF
ENSG00000067248	54552073	54603550	-1	DHX29	DHX29	5
ENSG00000121775	32537632	32568467	1	TMEM39B	TMEM39B	1
ENSG00000233734	31161055	31186363	1	PSORS1C1	PSORS1C1	HSCHR6_MHC_MCF
ENSG00000185344	124196865	124246302	1	ATP6V0A2	ATP6V0A2	12
ENSG00000177971	75931426	75941047	-1	IMP3	IMP3	15
ENSG00000166349	36532259	36614706	1	RAG1	RAG1	11
ENSG00000168014	73723763	73882255	-1	C2CD3	C2CD3	11
ENSG00000071082	101618177	101640494	1	RPL31	RPL31	2
ENSG00000164742	45613739	45762715	1	ADCY1	ADCY1	7
ENSG00000237165	31161395	31166747	-1	CDSN	CDSN	HSCHR6_MHC_MCF
ENSG00000173548	75940247	75954642	1	SNX33	SNX33	15
ENSG00000184602	11762270	11773015	1	SNN	SNN	16
ENSG00000145283	87744621	87770416	-1	SLC10A6	SLC10A6	4
ENSG00000177483	238707032	238751451	1	RBM44	RBM44	2
ENSG00000227246	31183859	31185675	-1	PSORS1C2	PSORS1C2	HSCHR6_MHC_MCF
ENSG00000173805	39873994	39890896	-1	HAP1	HAP1	17
ENSG00000175097	36597124	36619829	-1	RAG2	RAG2	11
ENSG00000013288	6576902	6625089	1	MAN2B2	MAN2B2	4
ENSG00000198673	62102040	62672931	-1	FAM19A2	FAM19A2	12
ENSG00000166165	103985996	103989448	-1	CKB	CKB	14
ENSG00000127914	91570181	91739987	1	AKAP9	AKAP9	7
ENSG00000153207	247002400	247095280	-1	AHCTF1	AHCTF1	1
ENSG00000173546	75966663	76005189	-1	CSPG4	CSPG4	15
ENSG00000163633	87797358	87857354	-1	C4orf36	C4orf36	4
ENSG00000187742	91933421	91974557	1	SECISBP2	SECISBP2	9
ENSG00000198848	55836763	55867249	-1	CES1	CES1	16
ENSG00000203392	75970672	75973093	1	AC105020.1		15
ENSG00000103168	84211458	84220669	-1	TAF1C	TAF1C	16
ENSG00000153066	11772936	11836734	-1	TXNDC11	TXNDC11	16
ENSG00000225231	10089178	10096094	-1	AC091814.2		12
ENSG00000182950	76016318	76020029	1	ODF3L1	ODF3L1	15
ENSG00000132329	238767536	238820756	1	RAMP1	RAMP1	2
ENSG00000267060	41120105	41132545	-1	PTGES3L	PTGES3L	17
ENSG00000163512	28356494	28390618	-1	AZI2	AZI2	3
ENSG00000269601	120329880	120330047	-1	AP000758.1		11
ENSG00000256530	76030311	76031568	1	AC019294.1		15
ENSG00000186912	69478016	69479654	-1	P2RY4	P2RY4	X
ENSG00000241404	32132360	32136058	1	EGFL8	EGFL8	6
ENSG00000167751	51364824	51383823	1	KLK2	KLK2	19
ENSG00000097046	91966408	91991321	1	CDC7	CDC7	1
ENSG00000153563	87011729	87035519	-1	CD8A	CD8A	2
ENSG00000136718	131099798	131105383	1	IMP4	IMP4	2
ENSG00000186049	53001354	53012343	-1	KRT73	KRT73	12
ENSG00000198624	150560613	150603706	-1	CCDC69	CCDC69	5
ENSG00000198843	150320662	150348222	1	SELT		3
ENSG00000141696	39958199	39968856	-1	LEPREL4	LEPREL4	17
ENSG00000120500	69488155	69501690	1	ARR3	ARR3	X
ENSG00000120533	110346553	110358182	1	ENY2	ENY2	8
ENSG00000149403	120382468	120859613	1	GRIK4	GRIK4	11
ENSG00000213347	176728462	176739758	-1	MXD3	MXD3	5
ENSG00000251537	15474805	15554967	-1	RP11-385D13.1		17
ENSG00000182459	80317123	80321652	1	TEX19	TEX19	17
ENSG00000109180	48807229	48863834	1	OCIAD1	OCIAD1	4
ENSG00000140367	76135622	76193419	1	UBE2Q2	UBE2Q2	15
ENSG00000181408	80332153	80333462	1	UTS2R	UTS2R	17
ENSG00000124783	7268539	7347679	-1	SSR1	SSR1	6
ENSG00000161860	13009600	13030090	-1	SYCE2	SYCE2	19
ENSG00000072182	220378892	220403494	1	ASIC4	ASIC4	2
ENSG00000071575	12857015	12882860	1	TRIB2	TRIB2	2
ENSG00000224180	31188755	31204550	-1	CCHCR1	CCHCR1	HSCHR6_MHC_MCF
ENSG00000163347	190023490	190040264	-1	CLDN1	CLDN1	3
ENSG00000205111	39402787	39456729	-1	CDKL4	CDKL4	2
ENSG00000197157	127292234	127732661	1	SND1	SND1	7
ENSG00000215277	23654525	23742686	1	C14orf164	C14orf164	14
ENSG00000171320	27629466	27670157	1	ESCO2	ESCO2	8
ENSG00000088727	47269516	47324941	-1	KIF9	KIF9	3
ENSG00000135747	247108849	247242113	-1	ZNF670	ZNF670	1
ENSG00000196743	150591711	150650001	1	GM2A	GM2A	5
ENSG00000166352	36616051	36694823	1	C11orf74	C11orf74	11
ENSG00000122299	11844442	11891123	-1	ZC3H7A	ZC3H7A	16
ENSG00000068097	58120555	58156292	-1	HEATR6	HEATR6	17
ENSG00000125971	33104214	33128762	1	DYNLRB1	DYNLRB1	20
ENSG00000197472	247108849	247171395	-1	ZNF695	ZNF695	1
ENSG00000172493	87856154	88062206	1	AFF1	AFF1	4
ENSG00000204564	30614816	30620987	1	C6orf136	C6orf136	6
ENSG00000123989	220403669	220408509	-1	CHPF	CHPF	2
ENSG00000179010	6641818	6644472	1	MRFAP1	MRFAP1	4
ENSG00000222012	157406715	157411457	1	AC005481.5		7
ENSG00000069702	92145902	92371892	-1	TGFBR3	TGFBR3	1
ENSG00000101460	33134658	33148149	1	MAP1LC3A	MAP1LC3A	20
ENSG00000171608	9711790	9789172	1	PIK3CD	PIK3CD	1
ENSG00000148948	40135753	41481323	-1	LRRC4C	LRRC4C	11
ENSG00000268791	6693782	6694189	-1	AC093323.1		4
ENSG00000206559	28390637	28579613	1	ZCWPW2	ZCWPW2	3
ENSG00000136531	166095912	166248818	1	SCN2A	SCN2A	2
ENSG00000163993	6694796	6698897	1	S100P	S100P	4
ENSG00000172867	53038342	53045948	-1	KRT2	KRT2	12
ENSG00000025800	32573639	32642169	1	KPNA6	KPNA6	1
ENSG00000187134	4934796	5025475	1	AKR1C1	AKR1C1	10
ENSG00000179115	13033293	13044851	-1	FARSA	FARSA	19
ENSG00000178988	6709428	6711607	-1	MRFAP1L1	MRFAP1L1	4
ENSG00000188295	247263264	247267674	-1	ZNF669	ZNF669	1
ENSG00000120820	104382762	104457961	-1	GLT8D2	GLT8D2	12
ENSG00000186334	150656323	150683327	-1	SLC36A3	SLC36A3	5
ENSG00000186222	6717842	6719387	1	BLOC1S4	BLOC1S4	4
ENSG00000223699	33284377	33314194	-1	COL11A2	COL11A2	HSCHR6_MHC_MANN
ENSG00000165370	136112307	136113833	-1	GPR101	GPR101	X
ENSG00000126247	36630477	36641255	1	CAPNS1	CAPNS1	19
ENSG00000156925	136648301	136659850	1	ZIC3	ZIC3	X
ENSG00000221953	247273462	247275719	-1	C1orf229	C1orf229	1
ENSG00000123570	103077252	103087158	-1	RAB9B	RAB9B	X
ENSG00000170871	6783102	6885897	1	KIAA0232	KIAA0232	4
ENSG00000162267	52828784	52843025	1	ITIH3	ITIH3	3
ENSG00000215271	23741666	23768656	-1	HOMEZ	HOMEZ	14
ENSG00000196418	247285277	247335318	-1	ZNF124	ZNF124	1
ENSG00000158427	103173479	103229570	1	TMSB15B	TMSB15B	X
ENSG00000249222	43035809	43036607	-1	ATP5L2	ATP5L2	22
ENSG00000267988	45902684	45906045	-1	AC096582.1		7
ENSG00000204306	120382511	120385732	1	AP002348.1		11
ENSG00000167196	76196200	76227609	1	FBXO22	FBXO22	15
ENSG00000179218	13049392	13055303	1	CALR	CALR	19
ENSG00000128274	43088127	43117304	-1	A4GALT	A4GALT	22
ENSG00000187764	91975702	92113045	-1	SEMA4D	SEMA4D	9
ENSG00000039123	54603588	54721409	1	SKIV2L2	SKIV2L2	5
ENSG00000147127	69501943	69504852	1	RAB41	RAB41	X
ENSG00000131503	139781399	139929163	1	ANKHD1	ANKHD1	5
ENSG00000185942	63161150	63912211	1	NKAIN3	NKAIN3	8
ENSG00000161281	36641824	36643771	-1	COX7A1	COX7A1	19
ENSG00000133943	91526677	91691976	1	C14orf159	C14orf159	14
ENSG00000162714	247460714	247495148	-1	ZNF496	ZNF496	1
ENSG00000221926	15531274	15587625	-1	TRIM16	TRIM16	17
ENSG00000123569	103265719	103268259	-1	H2BFWT	H2BFWT	X
ENSG00000184182	238875469	238951236	1	UBE2F	UBE2F	2
ENSG00000166181	43333513	43366079	1	API5	API5	11
ENSG00000181396	80347099	80376513	-1	OGFOD3	OGFOD3	17
ENSG00000188760	220408385	220415317	1	TMEM198	TMEM198	2
ENSG00000154114	120894781	120961484	1	TBCEL	TBCEL	11
ENSG00000205038	110374706	110542559	1	PKHD1L1	PKHD1L1	8
ENSG00000171490	11929056	11945442	-1	RSL1D1	RSL1D1	16
ENSG00000101812	103268269	103297021	1	H2BFM	H2BFM	X
ENSG00000113946	190040330	190129932	1	CLDN16	CLDN16	3
ENSG00000168078	27667137	27695612	-1	PBK	PBK	8
ENSG00000196357	36673188	36737159	-1	ZNF565	ZNF565	19
ENSG00000146678	45927956	45933267	1	IGFBP1	IGFBP1	7
ENSG00000197653	124247042	124420753	1	DNAH10	DNAH10	12
ENSG00000137563	63927638	63951730	-1	GGH	GGH	8
ENSG00000167635	36705504	36729676	1	ZNF146	ZNF146	19
ENSG00000214517	73882144	73965748	1	PPME1	PPME1	11
ENSG00000242247	43192508	43254112	-1	ARFGAP3	ARFGAP3	22
ENSG00000186335	150694539	150727151	-1	SLC36A2	SLC36A2	5
ENSG00000101464	33148346	33264910	-1	PIGU	PIGU	20
ENSG00000130222	92219928	92221470	1	GADD45G	GADD45G	9
ENSG00000142065	36827162	36870101	-1	ZFP14	ZFP14	19
ENSG00000084652	32645287	32663886	1	TXLNA	TXLNA	1
ENSG00000176274	103343898	103401708	-1	SLC25A53	SLC25A53	X
ENSG00000198863	41132582	41145707	1	RUNDC1	RUNDC1	17
ENSG00000159398	55880066	55989943	-1	CES5A	CES5A	16
ENSG00000167768	53068520	53074191	-1	KRT1	KRT1	12
ENSG00000166707	103356822	103360533	1	ZCCHC18	ZCCHC18	X
ENSG00000181007	36874022	36909558	-1	ZFP82	ZFP82	19
ENSG00000144642	29322473	30051886	1	RBMS3	RBMS3	3
ENSG00000267880	51377552	51378040	-1	AC037199.1		19
ENSG00000146918	158424003	158497520	-1	NCAPG2	NCAPG2	7
ENSG00000165023	93372114	93405386	-1	DIRAS2	DIRAS2	9
ENSG00000162711	247579458	247612410	1	NLRP3	NLRP3	1
ENSG00000166166	103995521	104003410	1	TRMT61A	TRMT61A	14
ENSG00000179840	9712668	9714644	-1	C1orf200	C1orf200	1
ENSG00000261256	34756462	34765353	-1	AC126327.6		HG75_PATCH
ENSG00000228300	1275026	1279248	1	C19orf24	C19orf24	19
ENSG00000123575	103411301	103440583	1	FAM199X	FAM199X	X
ENSG00000198398	190146444	190167665	-1	TMEM207	TMEM207	3
ENSG00000167749	51409608	51413994	-1	KLK4	KLK4	19
ENSG00000151490	15475331	15750333	1	PTPRO	PTPRO	12
ENSG00000260952	34814005	34823193	1	ZNHIT3	ZNHIT3	HG75_PATCH
ENSG00000075415	98987369	98995946	1	SLC25A3	SLC25A3	12
ENSG00000132405	6910969	7034845	1	TBC1D14	TBC1D14	4
ENSG00000189182	53083410	53097247	-1	KRT77	KRT77	12
ENSG00000129682	137713735	138304939	-1	FGF13	FGF13	X
ENSG00000137561	63961112	63998612	-1	TTPA	TTPA	8
ENSG00000169230	176730775	176733960	1	PRELID1	PRELID1	5
ENSG00000186017	36936021	36980804	-1	ZNF566	ZNF566	19
ENSG00000109927	120971882	121062202	1	TECTA	TECTA	11
ENSG00000148660	75572259	75634343	-1	CAMK2G	CAMK2G	10
ENSG00000197776	50159823	50219870	1	KLHDC1	KLHDC1	14
ENSG00000198646	33284722	33413452	-1	NCOA6	NCOA6	20
ENSG00000204310	32135989	32145873	-1	AGPAT1	AGPAT1	6
ENSG00000177535	247614255	247615308	-1	OR2B11	OR2B11	1
ENSG00000166170	104022881	104029168	-1	BAG5	BAG5	14
ENSG00000170802	48541776	48606433	1	FOXN2	FOXN2	2
ENSG00000260164	34823008	34869611	-1	MYO19	MYO19	HG75_PATCH
ENSG00000152661	121756838	121770873	1	GJA1	GJA1	6
ENSG00000137948	92414928	92479983	1	BRDT	BRDT	1
ENSG00000165025	93564069	93660831	1	SYK	SYK	9
ENSG00000120509	69506445	69510364	-1	PDZD11	PDZD11	X
ENSG00000167754	51446559	51456349	-1	KLK5	KLK5	19
ENSG00000185069	53161939	53171129	-1	KRT76	KRT76	12
ENSG00000185728	64081112	64125346	1	YTHDF3	YTHDF3	8
ENSG00000171603	9789084	9884584	-1	CLSTN1	CLSTN1	1
ENSG00000160050	32665987	32670988	1	CCDC28B	CCDC28B	1
ENSG00000172116	87042462	87089047	-1	CD8B	CD8B	2
ENSG00000160953	1285890	1378430	1	MUM1	MUM1	19
ENSG00000235194	23764852	23772057	-1	PPP1R3E	PPP1R3E	14
ENSG00000140955	84224744	84230774	1	ADAD2	ADAD2	16
ENSG00000179262	13056669	13064456	1	RAD23A	RAD23A	19
ENSG00000169224	247670360	247740992	1	GCSAML	GCSAML	1
ENSG00000145332	88081255	88161466	-1	KLHL8	KLHL8	4
ENSG00000025156	122720691	122754264	1	HSF2	HSF2	6
ENSG00000261300	34862388	34866669	1	PIGW	PIGW	HG75_PATCH
ENSG00000257040	72456191	72458326	-1	AC005477.1		14
ENSG00000128564	100805790	100808874	-1	VGF	VGF	7
ENSG00000100266	43231418	43411151	-1	PACSIN2	PACSIN2	22
ENSG00000123576	103494719	103499614	-1	ESX1	ESX1	X
ENSG00000260508	34872292	34917807	1	GGNBP2	GGNBP2	HG75_PATCH
ENSG00000167011	100813774	100823557	-1	NAT16	NAT16	7
ENSG00000160051	32671236	32674288	1	IQCC	IQCC	1
ENSG00000129473	23767999	23780968	1	BCL2L2	BCL2L2	14
ENSG00000162981	14772810	14790933	1	FAM84A	FAM84A	2
ENSG00000229615	87089023	87092827	1	AC111200.1		2
ENSG00000167755	51461887	51472929	-1	KLK6	KLK6	19
ENSG00000196242	247693434	247697141	-1	OR2C3	OR2C3	1
ENSG00000205683	73086004	73360809	-1	DPF3	DPF3	14
ENSG00000108590	6546635	6554954	-1	MED31	MED31	17
ENSG00000169752	76228310	76352136	-1	NRG4	NRG4	15
ENSG00000264001	19097	19180	1	CT867976.3		GL000230.1
ENSG00000177489	247751662	247752615	1	OR2G2	OR2G2	1
ENSG00000266558	33748	33830	-1	CT867976.5		GL000230.1
ENSG00000165516	50234326	50249909	1	KLHDC2	KLHDC2	14
ENSG00000241601	33986	34068	-1	CT867976.2		GL000230.1
ENSG00000254004	37001597	37019562	-1	ZNF260	ZNF260	19
ENSG00000265604	37003	37085	-1	CT867976.4		GL000230.1
ENSG00000240010	40401	40482	-1	CT867976.1		GL000230.1
ENSG00000177476	247768856	247769838	1	OR2G3	OR2G3	1
ENSG00000145247	48887036	48908954	-1	OCIAD2	OCIAD2	4
ENSG00000148090	93976097	94124195	-1	AUH	AUH	9
ENSG00000197437	247835320	247836365	-1	OR13G1	OR13G1	1
ENSG00000234920	31502186	31504572	-1	ATP6V1G2	ATP6V1G2	HSCHR6_MHC_SSTO
ENSG00000258643	23776044	23794578	1	BCL2L2-PABPN1	BCL2L2-PABPN1	14
ENSG00000178662	166326157	166545917	1	CSRNP3	CSRNP3	2
ENSG00000169214	247875045	247876105	-1	OR6F1	OR6F1	1
ENSG00000241128	247886401	247887345	-1	OR14A2	OR14A2	1
ENSG00000109929	121163162	121179403	1	SC5D	SC5D	11
ENSG00000168418	84255823	84273356	-1	KCNG4	KCNG4	16
ENSG00000124006	220415451	220436581	-1	OBSL1	OBSL1	2
ENSG00000153230	247901917	247902861	1	OR14K1	OR14K1	1
ENSG00000090889	69509879	69640682	1	KIF4A	KIF4A	X
ENSG00000101981	138612917	138645617	1	F9	F9	X
ENSG00000169223	176758563	176778853	-1	LMAN2	LMAN2	5
ENSG00000221888	247920676	247921982	-1	OR1C1	OR1C1	1
ENSG00000106384	100838288	100844302	-1	MOGAT3	MOGAT3	7
ENSG00000231543	31847749	31895640	1	C2	C2	HSCHR6_MHC_DBB
ENSG00000196772	247978102	247979031	-1	OR14A16	OR14A16	1
ENSG00000103175	84328252	84363450	1	WFDC1	WFDC1	16
ENSG00000087258	56225302	56391356	1	GNAO1	GNAO1	16
ENSG00000257396	31197072	31197189	1	CR759815.1		HSCHR6_MHC_MCF
ENSG00000197591	248004199	248005254	-1	OR11L1	OR11L1	1
ENSG00000165030	94171327	94186144	-1	NFIL3	NFIL3	9
ENSG00000236346	31504594	31516550	1	NFKBIL1	NFKBIL1	HSCHR6_MHC_SSTO
ENSG00000172031	92495539	92529093	1	EPHX4	EPHX4	1
ENSG00000187624	260118	273510	1	C17orf97	C17orf97	17
ENSG00000162722	248020501	248041507	1	TRIM58	TRIM58	1
ENSG00000224472	31204889	31210518	1	TCF19	TCF19	HSCHR6_MHC_MCF
ENSG00000100836	23790498	23795394	1	PABPN1	PABPN1	14
ENSG00000222046	32674695	32681797	1	DCDC2B	DCDC2B	1
ENSG00000212734	6554971	6556791	1	C17orf100	C17orf100	17
ENSG00000187627	87135076	87241104	1	RGPD1	RGPD1	2
ENSG00000078804	33292094	33301243	1	TP53INP2	TP53INP2	20
ENSG00000183688	289769	295730	-1	FAM101B	FAM101B	17
ENSG00000189108	103810996	105011822	1	IL1RAPL2	IL1RAPL2	X
ENSG00000186020	37025676	37096178	-1	ZNF529	ZNF529	19
ENSG00000103342	11961985	12009939	-1	GSPT1	GSPT1	16
ENSG00000238243	248031277	248060449	1	OR2W3	OR2W3	1
ENSG00000149380	73946846	74022702	-1	P4HA3	P4HA3	11
ENSG00000052841	43380482	43516483	1	TTC17	TTC17	11
ENSG00000177462	248084320	248085258	1	OR2T8	OR2T8	1
ENSG00000179271	13064972	13068050	-1	GADD45GIP1	GADD45GIP1	19
ENSG00000169071	94325373	94712444	-1	ROR2	ROR2	9
ENSG00000177275	248097071	248098057	1	OR2AJ1	OR2AJ1	1
ENSG00000189195	92545862	92613393	1	BTBD8	BTBD8	1
ENSG00000179284	13075973	13085567	1	DAND5	DAND5	19
ENSG00000119950	111967363	112047123	1	MXI1	MXI1	10
ENSG00000196071	248100493	248264224	1	OR2L13	OR2L13	1
ENSG00000180828	65492814	65496181	1	BHLHE22	BHLHE22	8
ENSG00000122691	19060614	19157295	-1	TWIST1	TWIST1	7
ENSG00000147654	110551940	110578225	1	EBAG9	EBAG9	8
ENSG00000111897	122764499	122792967	-1	SERINC1	SERINC1	6
ENSG00000196936	248112160	248113098	1	OR2L8	OR2L8	1
ENSG00000135655	62654119	62811211	1	USP15	USP15	12
ENSG00000187080	248128535	248129641	1	OR2AK2	OR2AK2	1
ENSG00000172817	65500320	65711318	-1	CYP7B1	CYP7B1	8
ENSG00000146618	19184405	19185044	-1	FERD3L	FERD3L	7
ENSG00000131067	33432523	33460663	-1	GGT7	GGT7	20
ENSG00000197454	248185250	248186188	1	OR2L5	OR2L5	1
ENSG00000203663	248201474	248202607	1	OR2L2	OR2L2	1
ENSG00000160055	32680073	32687972	-1	TMEM234	TMEM234	1
ENSG00000198128	248223984	248224922	1	OR2L3	OR2L3	1
ENSG00000184640	75276651	75496678	1	SEPT9	SEPT9	17
ENSG00000146674	45951949	45961473	-1	IGFBP3	IGFBP3	7
ENSG00000162727	248308450	248309388	1	OR2M5	OR2M5	1
ENSG00000099617	1286153	1301430	1	EFNA2	EFNA2	19
ENSG00000141485	6588032	6616886	-1	SLC13A5	SLC13A5	17
ENSG00000235068	31205745	31217015	-1	POU5F1	POU5F1	HSCHR6_MHC_MCF
ENSG00000159461	56395364	56459450	-1	AMFR	AMFR	16
ENSG00000198601	248343288	248344331	1	OR2M2	OR2M2	1
ENSG00000228198	248366332	248367392	1	OR2M3	OR2M3	1
ENSG00000163513	30647994	30735634	1	TGFBR2	TGFBR2	3
ENSG00000171180	248402231	248403166	1	OR2M4	OR2M4	1
ENSG00000170509	88224941	88244058	-1	HSD17B13	HSD17B13	4
ENSG00000234719	12021230	12070500	-1	RP11-166B2.1		16
ENSG00000069712	92632542	92650280	1	KIAA1107	KIAA1107	1
ENSG00000090054	94794281	94877666	-1	SPTLC1	SPTLC1	9
ENSG00000177212	248436073	248437138	-1	OR2T33	OR2T33	1
ENSG00000135549	122793076	123047518	1	PKIB	PKIB	6
ENSG00000177201	248457918	248458880	-1	OR2T12	OR2T12	1
ENSG00000177186	248486894	248487899	-1	OR2M7	OR2M7	1
ENSG00000178585	9908334	9970394	-1	CTNNBIP1	CTNNBIP1	1
ENSG00000104442	66514694	66546442	-1	ARMC1	ARMC1	8
ENSG00000065328	13203554	13253104	1	MCM10	MCM10	10
ENSG00000177174	248512077	248513015	1	OR14C36	OR14C36	1
ENSG00000123643	150816607	150871942	1	SLC36A1	SLC36A1	5
ENSG00000231560	10100736	10105935	-1	AC091814.3		12
ENSG00000256803	10167839	10183205	-1	RP11-133L14.5		12
ENSG00000196944	248524883	248525929	1	OR2T4	OR2T4	1
ENSG00000064270	84402133	84497793	1	ATP2C2	ATP2C2	16
ENSG00000256626	10193447	10198310	1	RP11-133L14.2		12
ENSG00000198104	248550910	248551836	1	OR2T6	OR2T6	1
ENSG00000223042	10236785	10237089	1	RN7SKP161	RN7SKP161	12
ENSG00000169035	51479729	51487355	-1	KLK7	KLK7	19
ENSG00000255734	10264337	10265070	1	HNRNPABP1	HNRNPABP1	12
ENSG00000261508	34919858	34928764	1	DHRS11	DHRS11	HG75_PATCH
ENSG00000255958	10366760	10367360	-1	RP11-656E20.5		12
ENSG00000203910	92683497	92711370	1	C1orf146	C1orf146	1
ENSG00000175143	248569296	248570405	1	OR2T1	OR2T1	1
ENSG00000227152	248604508	248605434	1	OR2T7	OR2T7	1
ENSG00000196240	248616077	248617130	1	OR2T2	OR2T2	1
ENSG00000105849	19735085	19748710	-1	TWISTNB	TWISTNB	7
ENSG00000262595	34929530	34936936	1	MRM1	MRM1	HG75_PATCH
ENSG00000138347	69865912	69971774	1	MYPN	MYPN	10
ENSG00000196539	248636627	248637634	1	OR2T3	OR2T3	1
ENSG00000169758	76352178	76521462	1	C15orf27	C15orf27	15
ENSG00000203661	248651885	248652898	1	OR2T5	OR2T5	1
ENSG00000268702	23790839	23791484	-1	AL049829.1		14
ENSG00000261545	34561825	34561930	-1	CH17-260O16.1		HG75_PATCH
ENSG00000168079	27727399	27850244	-1	SCARA5	SCARA5	8
ENSG00000261032	34569075	34569182	1	CH17-235K9.4		HG75_PATCH
ENSG00000188558	248684916	248685964	1	OR2G6	OR2G6	1
ENSG00000154229	64298754	64806861	1	PRKCA	PRKCA	17
ENSG00000165434	74041363	74109518	-1	PGM2L1	PGM2L1	11
ENSG00000182783	248721784	248722797	-1	OR2T29	OR2T29	1
ENSG00000183310	248737022	248738080	-1	OR2T34	OR2T34	1
ENSG00000169220	176784838	176799602	1	RGS14	RGS14	5
ENSG00000184022	248756052	248757100	-1	OR2T10	OR2T10	1
ENSG00000114648	47324407	47388306	1	KLHL18	KLHL18	3
ENSG00000169660	80376194	80400521	1	HEXDC	HEXDC	17
ENSG00000265629	14775215	14790933	1	AC011897.1		2
ENSG00000183130	248789420	248790491	-1	OR2T11	OR2T11	1
ENSG00000230279	31529774	31532044	1	LTA	LTA	HSCHR6_MHC_SSTO
ENSG00000177151	248801588	248802559	-1	OR2T35	OR2T35	1
ENSG00000083099	90277863	90348472	-1	LYRM2	LYRM2	6
ENSG00000115286	1383526	1395583	1	NDUFS7	NDUFS7	19
ENSG00000133149	104463611	104465358	-1	TEX13A	TEX13A	X
ENSG00000187701	248813232	248814185	-1	OR2T27	OR2T27	1
ENSG00000149084	43577986	43878167	1	HSD17B12	HSD17B12	11
ENSG00000189181	248844628	248845629	-1	OR14I1	OR14I1	1
ENSG00000173013	7042579	7044728	-1	CCDC96	CCDC96	4
ENSG00000266949	248902716	248903150	-1	LYPD8	LYPD8	1
ENSG00000126214	104028233	104167888	1	KLC1	KLC1	14
ENSG00000175538	74165886	74178774	-1	KCNE3	KCNE3	11
ENSG00000092096	23815515	23822121	-1	SLC22A17	SLC22A17	14
ENSG00000256288	10485460	10490891	-1	RP11-277P12.10		12
ENSG00000261499	34601602	34647923	1	CH17-260O16.2		HG75_PATCH
ENSG00000256155	10511063	10513644	-1	RP11-277P12.9		12
ENSG00000141252	411908	624957	-1	VPS53	VPS53	17
ENSG00000173011	7043626	7059679	1	TADA2B	TADA2B	4
ENSG00000245648	10516368	10551105	1	RP11-277P12.20		12
ENSG00000265889	34612688	34612789	1	Y_RNA		HG75_PATCH
ENSG00000257016	10703865	10704134	-1	SLC25A39P2	SLC25A39P2	12
ENSG00000175137	249104648	249120832	-1	SH3BP5L	SH3BP5L	1
ENSG00000106397	100849258	100861701	-1	PLOD3	PLOD3	7
ENSG00000256039	10705962	10710648	1	RP11-291B21.2		12
ENSG00000261099	34624739	34654989	1	CH17-260O16.3		HG75_PATCH
ENSG00000008441	13106422	13209610	1	NFIX	NFIX	19
ENSG00000263315	34732197	34732303	-1	U6		HG75_PATCH
ENSG00000258984	238875656	239008053	1	UBE2F-SCLY	UBE2F-SCLY	2
ENSG00000109519	7060633	7069924	-1	GRPEL1	GRPEL1	4
ENSG00000261152	34777516	34784896	-1	CTB-91J4.1		HG75_PATCH
ENSG00000167434	58227297	58248260	1	CA4	CA4	17
ENSG00000109182	48988264	49064098	1	CWH43	CWH43	4
ENSG00000256667	10741077	10752434	-1	KLRAP1	KLRAP1	12
ENSG00000262017	34818569	34818692	-1	5S_rRNA		HG75_PATCH
ENSG00000261688	34901830	34902693	-1	CTB-75G16.1		HG75_PATCH
ENSG00000230108	31533287	31536056	1	TNF	TNF	HSCHR6_MHC_SSTO
ENSG00000162441	9982173	10003465	-1	LZIC	LZIC	1
ENSG00000174842	92711959	92764544	-1	GLMN	GLMN	1
ENSG00000171161	249132409	249143716	1	ZNF672	ZNF672	1
ENSG00000086570	150883654	150948505	-1	FAT2	FAT2	5
ENSG00000137642	121322912	121504402	1	SORL1	SORL1	11
ENSG00000048462	12058964	12061925	1	TNFRSF17	TNFRSF17	16
ENSG00000161298	37095719	37119499	1	ZNF382	ZNF382	19
ENSG00000238114	31538275	31540242	-1	LTB	LTB	HSCHR6_MHC_SSTO
ENSG00000184985	7194265	7744554	1	SORCS2	SORCS2	4
ENSG00000129455	51499263	51505967	-1	KLK8	KLK8	19
ENSG00000261955	29079491	29079605	1	SNORA18		HSCHR5_3_CTG1
